,is_binding_SARS-CoV2_WT,is_neutral_SARS-CoV2_WT,is_nanobody,name
13375,0,0,0,MnC4t2p1_F5
13376,0,0,0,C2001
13377,0,0,1,Sb#36
13378,0,0,0,C1168
13379,0,0,0,C943
13380,0,0,0,Wang-C454
13381,0,0,0,368.02a.C.0510
13382,0,0,0,AZ001
13383,0,0,0,368.22.A.0223
13384,0,0,0,368.01a.A.0055
13385,0,0,0,ADI-63201
13386,0,0,0,C561
13387,0,0,1,Nb76
13388,0,0,0,CN111778218A-F5
13389,0,0,0,CQTS135
13390,0,0,0,BD55-6493
13391,0,0,0,ADI-62920
13392,0,0,0,ADI-62142
13393,0,0,0,368.07.C.0092
13394,0,0,0,C664
13395,0,0,0,C1312
13396,0,0,0,368.20.B.0137
13397,0,0,0,C2059
13398,0,0,0,P003_032
13399,0,0,0,ADI-63375
13400,0,0,0,C3077
13401,0,0,1,Sb43
13402,0,0,0,CAB-J39
13403,0,0,0,C1311
13404,0,0,0,C3068
13405,0,0,1,WNb-11
13406,0,0,0,BD55-6624
13407,0,0,0,P008_108
13408,0,0,0,368.02a.C.0105
13409,0,0,0,368.02a.C.0034
13410,0,0,0,C2225
13411,0,0,0,COVA2-25
13412,0,0,0,AZ055
13413,0,0,0,ADI-70049
13414,0,0,0,PDI-303
13415,0,0,0,R3P1-A12
13416,0,0,0,C863
13417,0,0,0,DH1156
13418,0,0,0,368.02a.C.0080
13419,0,0,0,C062
13420,0,0,0,P008_001
13421,0,0,0,CN113461810A_24G2
13422,0,0,1,MR2
13423,0,0,0,C1439
13424,0,0,0,368.22.A.0037
13425,0,0,0,P054_045
13426,0,0,0,C2056
13427,0,0,0,C880
13428,0,0,0,368.02a.C.0523
13429,0,0,0,C692
13430,0,0,0,368.02a.C.0280
13431,0,0,0,368.13.C.0079
13432,0,0,0,DH1209
13433,0,0,0,BD55-6691
13434,0,0,0,368.13.C.0047
13435,0,0,0,368.07.C.0130
13436,0,0,1,NIH-CoVnb-101
13437,0,0,0,C2514
13438,0,0,0,CM29
13439,0,0,0,BD55-5997
13440,0,0,0,BD55-6211
13441,0,0,0,368.20.B.0108
13442,0,0,0,BD-821
13443,0,0,0,Mullen_3B3
13444,0,0,0,Goike-8-19
13445,0,0,0,ADI-63142
13446,0,0,0,C1227
13447,0,0,0,H712568+L711801
13448,0,0,0,BD-819
13449,0,0,0,368.01a.A.0079
13450,0,0,0,P008_095
13451,0,0,0,368.02a.C.0229
13452,0,0,0,368.01a.A.0204
13453,0,0,0,368.22.A.0035
13454,0,0,0,ADI-56770
13455,0,0,1,Sb32
13456,0,0,0,H026349+K024023
13457,0,0,0,H511576+L510332
13458,0,0,0,368.10.D.0281
13459,0,0,0,C2136
13460,0,0,0,C2622
13461,0,0,0,COV2-2521
13462,0,0,0,CN111732654A-1E10
13463,0,0,0,C1567
13464,0,0,0,ADI-63318
13465,0,0,0,368.10.D.0144
13466,0,0,0,C134
13467,0,0,0,BG1-20
13468,0,0,1,CN111647077A-VHH16
13469,0,0,0,C896
13470,0,0,0,C3118
13471,0,0,0,VA014_14
13472,0,0,0,368.02a.C.0194
13473,0,0,0,BD55-6455
13474,0,0,1,CN111825762A-E6
13475,0,0,0,2M-2D1
13476,0,0,0,H712460+L711729
13477,0,0,1,WNb-50
13478,0,0,0,CAB-G01
13479,0,0,1,NRL-N-A9
13480,0,0,0,AZ345
13481,0,0,0,PDI-293
13482,0,0,0,368.02a.C.0393
13483,0,0,0,C1048
13484,0,0,0,ADI-60746
13485,0,0,0,ADI-60744
13486,0,0,0,P008_085
13487,0,0,0,P003_051
13488,0,0,0,368.22.A.0046
13489,0,0,0,C1013
13490,0,0,0,368.13.C.0015
13491,0,0,0,CQTS101
13492,0,0,0,H712101+L711506
13493,0,0,0,368.10.D.0280
13494,0,0,0,S2G9
13495,0,0,0,C1211
13496,0,0,0,C1446
13497,0,0,0,368.10.D.0143
13498,0,0,0,Shiakolas_5317-1
13499,0,0,0,BG10-14
13500,0,0,0,ADI-62863
13501,0,0,1,Sun_Nb1C6
13502,0,0,0,368.02a.C.0118
13503,0,0,0,DH1077
13504,0,0,0,368.04.B.0086
13505,0,0,0,368.02a.C.0527
13506,0,0,0,ADI-56784
13507,0,0,0,ADI-62031
13508,0,0,0,368.10.D.0158
13509,0,0,0,ADI-62136
13510,0,0,1,Sb#68
13511,0,0,0,C638
13512,0,0,0,ADI-61229
13513,0,0,0,368.10.D.0110
13514,0,0,0,C1450
13515,0,0,0,AZ378
13516,0,0,0,C2026
13517,0,0,0,ADI-60703
13518,0,0,0,368.13.C.0115
13519,0,0,0,ADI-62130
13520,0,0,1,CN111825762A-B4
13521,0,0,0,C3013
13522,0,0,0,Muthuraman_Ab80
13523,0,0,0,C1323
13524,0,0,0,AZ215
13525,0,0,0,Zhou_28D5
13526,0,0,0,H712450+L711722
13527,0,0,0,BD55-6009
13528,0,0,0,COVA2-29
13529,0,0,0,WCSL-34
13530,0,0,0,PR953
13531,0,0,0,C2010
13532,0,0,0,GM9-1-1
13533,0,0,0,368.02a.C.0457
13534,0,0,0,ADI-57827
13535,0,0,1,Sb#29
13536,0,0,0,ADI-60575
13537,0,0,0,ADI-57953
13538,0,0,0,GAR20
13539,0,0,0,CQTS079
13540,0,0,0,DH1048
13541,0,0,0,PDI-130
13542,0,0,0,AZ264
13543,0,0,1,Nb44
13544,0,0,0,368.22.A.0147
13545,0,0,0,Fischer_mRBD16
13546,0,0,1,Sb6
13547,0,0,0,C3041
13548,0,0,0,CV46
13549,0,0,0,COV2-2080
13550,0,0,0,AZ402
13551,0,0,0,C3117
13552,0,0,0,368.22.A.0143
13553,0,0,0,C3014
13554,0,0,0,H712556+K712020
13555,0,0,0,C1329
13556,0,0,0,368.22.A.0156
13557,0,0,0,368.02a.C.0207
13558,0,0,0,C567
13559,0,0,0,C3124
13560,0,0,0,WCSL-23
13561,0,0,0,C1209
13562,0,0,0,C1316
13563,0,0,0,PDI-125
13564,0,0,0,BD55-5938
13565,0,0,0,ADI-57921
13566,0,0,0,ADI-60541
13567,0,0,0,C2046
13568,0,0,0,368.10.D.0109
13569,0,0,0,ADI-57829
13570,0,0,0,C815
13571,0,0,0,COVA2-03
13572,0,0,0,AZ275
13573,0,0,0,368.07.C.0143
13574,0,0,0,BD55-6538
13575,0,0,0,C1594
13576,0,0,0,R200-1E4
13577,0,0,0,368.22.A.0049
13578,0,0,0,ADI-63188
13579,0,0,0,034-2C4
13580,0,0,0,Shiakolas_53181-9
13581,0,0,0,AZ255
13582,0,0,0,C608
13583,0,0,0,CQTS059
13584,0,0,0,Minenkova_76-58
13585,0,0,0,C1236
13586,0,0,0,Goike-1D9
13587,0,0,0,mAb-45
13588,0,0,0,AZ051
13589,0,0,0,Mullen_1G3
13590,0,0,0,368.13.C.0065
13591,0,0,0,AZ033
13592,0,0,0,368.01a.A.0101
13593,0,0,1,S1-RBD-5
13594,0,0,0,368.02a.C.0191
13595,0,0,0,368.13.C.0140
13596,0,0,0,P003_055
13597,0,0,0,C2540
13598,0,0,0,C2653
13599,0,0,0,Zhou_282A3
13600,0,0,0,BD55-6294
13601,0,0,0,1A09
13602,0,0,0,BD55-1576
13603,0,0,0,368.02a.C.0357
13604,0,0,0,368.02a.C.0449
13605,0,0,0,368.10.D.0051
13606,0,0,0,C2563
13607,0,0,0,BG7-12
13608,0,0,0,C1010
13609,0,0,0,ADI-56679
13610,0,0,0,C2662
13611,0,0,0,C3084
13612,0,0,0,ADI-62841
13613,0,0,0,368.02a.C.0572
13614,0,0,0,368.22.A.0106
13615,0,0,0,2M-2G12
13616,0,0,0,ADI-60713
13617,0,0,0,BD55-6193
13618,0,0,0,AZ245
13619,0,0,0,368.02a.C.0418
13620,0,0,0,ADI-60529
13621,0,0,0,002-S13C1
13622,0,0,0,368.02a.C.0166
13623,0,0,0,Turner-07-4C10
13624,0,0,0,Goike-8B5
13625,0,0,0,DH1153
13626,0,0,0,368.07.C.0018
13627,0,0,0,368.20.B.0066
13628,0,0,1,Nb-005
13629,0,0,1,Fernandez_VHH-12
13630,0,0,0,BD55-6469
13631,0,0,0,368.04.B.0108
13632,0,0,0,CC36.3
13633,0,0,0,368.02a.C.0268
13634,0,0,0,034-3
13635,0,0,0,BD55-6205
13636,0,0,0,368.07.C.0162
13637,0,0,0,XG033
13638,0,0,0,368.02a.C.0414
13639,0,0,0,BD55-5952
13640,0,0,0,ADI-63006
13641,0,0,1,Sb#52
13642,0,0,0,C892
13643,0,0,0,C3129
13644,0,0,0,368.10.D.0137
13645,0,0,0,368.22.A.0074
13646,0,0,0,CV15
13647,0,0,1,P14-F8-43
13648,0,0,0,ADI-63067
13649,0,0,0,2M-13D11
13650,0,0,0,BD55-6724
13651,0,0,0,BD55-6688
13652,0,0,0,AZ101
13653,0,0,1,WNb-35
13654,0,0,0,BG10-18
13655,0,0,0,Wang-C175
13656,0,0,0,C2024
13657,0,0,0,368.07.C.0073
13658,0,0,0,C575
13659,0,0,0,ADI-57848
13660,0,0,0,US10822379B1-#4
13661,0,0,0,H025837+K023736
13662,0,0,0,C2621
13663,0,0,0,BD55-6709
13664,0,0,0,WRAIR-2172
13665,0,0,0,368.07.C.0065
13666,0,0,0,029-1E2
13667,0,0,1,H11-A10
13668,0,0,0,AZ293
13669,0,0,0,ADI-69889
13670,0,0,0,H026037+L024018
13671,0,0,0,CC12.6
13672,0,0,0,BD55-6404
13673,0,0,0,368.10.D.0191
13674,0,0,0,H026058+L024028
13675,0,0,0,ADI-69835
13676,0,0,0,COV2-2263
13677,0,0,0,Zhou_282F3
13678,0,0,0,ADI-63119
13679,0,0,0,Ab_81C8
13680,0,0,0,C585
13681,0,0,0,368.02a.C.0025
13682,0,0,0,C609
13683,0,0,0,XG020
13684,0,0,0,COVA1-19
13685,0,0,0,368.04.B.0011
13686,0,0,0,C83B10
13687,0,0,0,368.22.A.0135
13688,0,0,0,COVA2-47
13689,0,0,0,CN113150129A-scFv27
13690,0,0,0,368.07.C.0105
13691,0,0,0,ADI-69785
13692,0,0,1,WNb-32
13693,0,0,0,C957
13694,0,0,0,BD55-6347
13695,0,0,0,VA014_63
13696,0,0,0,COV2-2346
13697,0,0,0,2D08
13698,0,0,0,COVA1-06
13699,0,0,0,C035
13700,0,0,0,368.04.B.0095
13701,0,0,0,BD55-6303
13702,0,0,0,C3087
13703,0,0,0,368.07.C.0103
13704,0,0,0,368.20.B.0125
13705,0,0,0,368.22.A.0069
13706,0,0,0,P003_026
13707,0,0,1,Sb#66
13708,0,0,0,ADI-62120
13709,0,0,0,P2B-1G5
13710,0,0,0,368.02a.C.0311
13711,0,0,0,BG1
13712,0,0,0,ADI-62167
13713,0,0,0,nCoV-121
13714,0,0,0,R1-30
13715,0,0,0,368.02a.C.0494
13716,0,0,0,C1464
13717,0,0,0,C2002
13718,0,0,1,Wu_Nb12
13719,0,0,0,P008_102
13720,0,0,0,368.10.D.0056
13721,0,0,0,C808
13722,0,0,0,Turner-22-2B06
13723,0,0,0,Goike-3-18
13724,0,0,0,Shiakolas_53181-2
13725,0,0,0,368.01a.A.0107
13726,0,0,0,368.02a.C.0124
13727,0,0,0,368.10.D.0306
13728,0,0,0,368.10.D.0014
13729,0,0,0,368.10.D.0057
13730,0,0,0,ION-336
13731,0,0,1,Pavan_96
13732,0,0,0,368.10.D.0199
13733,0,0,1,NIH-CoVnb-103
13734,0,0,0,COVA3-04
13735,0,0,0,C1045
13736,0,0,0,GAR3
13737,0,0,0,C905
13738,0,0,1,Pavan_102
13739,0,0,0,Ab_57E11
13740,0,0,0,ADI-62912
13741,0,0,0,0317-C9
13742,0,0,0,368.02a.C.0169
13743,0,0,0,AZ259
13744,0,0,1,S1-9
13745,0,0,0,WRAIR-2014
13746,0,0,0,368.10.D.0234
13747,0,0,0,368.22.A.0126
13748,0,0,0,C865
13749,0,0,0,BD55-6090
13750,0,0,0,PDI-301
13751,0,0,0,COVA2-15
13752,0,0,0,368.02a.C.0093
13753,0,0,0,368.01a.A.0073
13754,0,0,0,368.02a.C.0443
13755,0,0,0,COV2-2784
13756,0,0,0,Ab_82B6
13757,0,0,0,368.01a.A.0109
13758,0,0,0,DK7
13759,0,0,0,ADI-62097
13760,0,0,0,ADI-56785
13761,0,0,0,368.07.C.0226
13762,0,0,0,ADI-63180
13763,0,0,0,ADI-61225
13764,0,0,1,N3113
13765,0,0,1,S1-51
13766,0,0,0,C1421
13767,0,0,0,C542
13768,0,0,0,1A10
13769,0,0,0,368.02a.C.0413
13770,0,0,0,ADI-63251
13771,0,0,0,BD55-6292
13772,0,0,0,C667
13773,0,0,0,COV2-2730
13774,0,0,0,XG015
13775,0,0,0,BD55-6499
13776,0,0,0,AZ295
13777,0,0,0,368.01a.A.0023
13778,0,0,0,Goike-1D5
13779,0,0,0,BG4-17
13780,0,0,0,368.22.A.0163
13781,0,0,0,368.10.D.0022
13782,0,0,0,ADI-63304
13783,0,0,0,COVA2-13
13784,0,0,0,368.22.A.0041
13785,0,0,1,CN111647077A-VHH14
13786,0,0,0,BD55-6087
13787,0,0,0,368.10.D.0180
13788,0,0,0,CR3014-D1
13789,0,0,0,C571
13790,0,0,0,002-S21F4
13791,0,0,0,COV2-2952
13792,0,0,0,CN111875700A-1A6
13793,0,0,0,AZ386
13794,0,0,0,368.13.C.0021
13795,0,0,0,TAU-1148
13796,0,0,0,368.04.B.0030
13797,0,0,0,C2309
13798,0,0,0,C691
13799,0,0,1,S1-28
13800,0,0,0,SARS2-57
13801,0,0,0,368.04.B.0019
13802,0,0,0,368.13.C.0152
13803,0,0,0,368.02a.C.0122
13804,0,0,0,368.02a.C.0135
13805,0,0,0,ADI-56769
13806,0,0,0,368.02a.C.0006
13807,0,0,0,B10
13808,0,0,0,ADI-63207
13809,0,0,0,S2B5
13810,0,0,0,ADI-62117
13811,0,0,0,368.02a.C.0513
13812,0,0,1,Nb55
13813,0,0,0,Goike-B3.1
13814,0,0,0,ADI-63085
13815,0,0,0,368.07.C.0149
13816,0,0,0,368.13.C.0054
13817,0,0,0,368.02a.C.0112
13818,0,0,0,Goike-8-32
13819,0,0,0,CQT218
13820,0,0,0,COV2-2251
13821,0,0,0,368.20.B.0115
13822,0,0,0,368.10.D.0284
13823,0,0,1,MR8
13824,0,0,0,002-S13A4
13825,0,0,0,Goike-N3-1
13826,0,0,0,C2543
13827,0,0,0,BD55-6018
13828,0,0,0,368.22.A.0134
13829,0,0,0,C911
13830,0,0,0,PDI-93
13831,0,0,0,ADI-62186
13832,0,0,0,368.02a.C.0460
13833,0,0,0,P008_014
13834,0,0,0,H712467+L711731
13835,0,0,0,BD55-6024
13836,0,0,0,368.10.D.0196
13837,0,0,0,Wang-C479
13838,0,0,0,368.13.C.0132
13839,0,0,0,368.10.D.0016
13840,0,0,0,ADI-56767
13841,0,0,0,Zhou_282B2
13842,0,0,0,Wang-C311
13843,0,0,0,BD55-75
13844,0,0,0,368.02a.C.0453
13845,0,0,0,Goike-N3-7
13846,0,0,0,368.07.C.0001
13847,0,0,0,368.10.D.0189
13848,0,0,0,ADI-70037
13849,0,0,0,368.07.C.0036
13850,0,0,1,Nb4-43
13851,0,0,0,ADI-62993
13852,0,0,0,C2493
13853,0,0,0,COV2-2495
13854,0,0,0,ADI-63111
13855,0,0,0,AZ341
13856,0,0,0,ADI-63160
13857,0,0,0,AZ370
13858,0,0,0,PDI-308
13859,0,0,0,COV2-2585
13860,0,0,0,P008_035
13861,0,0,0,C548
13862,0,0,0,C2116
13863,0,0,0,368.07.C.0033
13864,0,0,0,mAb-3F4
13865,0,0,0,368.10.D.0100
13866,0,0,0,mAb-3E4
13867,0,0,0,368.02a.C.0456
13868,0,0,0,C2058
13869,0,0,0,COV2-2533
13870,0,0,0,368.01a.A.0095
13871,0,0,0,BD55-5876
13872,0,0,1,Pavan_35
13873,0,0,0,mAb-3C4
13874,0,0,0,CN111690059A-1D7
13875,0,0,0,Fischer_hRBD4
13876,0,0,0,C049
13877,0,0,0,Wang-C443
13878,0,0,0,AZ012
13879,0,0,0,002-S13A2
13880,0,0,0,C566
13881,0,0,0,DH1168
13882,0,0,0,368.07.C.0200
13883,0,0,0,368.22.A.0103
13884,0,0,0,C3086
13885,0,0,0,BG10-5
13886,0,0,1,WNb-52
13887,0,0,0,368.10.D.0282
13888,0,0,1,CN111647077A-VHH8
13889,0,0,0,DH1100
13890,0,0,0,368.13.C.0138
13891,0,0,0,BD55-5877
13892,0,0,0,C510
13893,0,0,0,16L9
13894,0,0,0,C3063
13895,0,0,0,BD55-6682
13896,0,0,1,Sb#49
13897,0,0,0,C2634
13898,0,0,0,ION-360
13899,0,0,0,029-1C1
13900,0,0,0,Hale_224
13901,0,0,0,CN113264998A-scFv24
13902,0,0,0,368.10.D.0024
13903,0,0,0,C1249
13904,0,0,0,C2036
13905,0,0,0,ADI-63102
13906,0,0,1,Sb#50
13907,0,0,0,Zhou_472D6
13908,0,0,0,368.20.B.0010
13909,0,0,0,ADI-57965
13910,0,0,0,036-1A10
13911,0,0,0,R616-1A2
13912,0,0,0,AZ273
13913,0,0,0,368.10.D.0128
13914,0,0,0,mAb-73
13915,0,0,0,368.10.D.0288
13916,0,0,1,Pavan_108
13917,0,0,0,YU536-D04
13918,0,0,0,Zhou_47A4
13919,0,0,0,2D11
13920,0,0,1,Sb25
13921,0,0,0,Zhou_282A5
13922,0,0,0,368.13.C.0091
13923,0,0,0,ADI-62219
13924,0,0,0,368.01a.A.0007
13925,0,0,0,CQTS021
13926,0,0,0,ADI-62774
13927,0,0,0,C981
13928,0,0,0,VA014_57
13929,0,0,0,BD55-6307
13930,0,0,0,368.02a.C.0003
13931,0,0,0,C2008
13932,0,0,1,S1-21
13933,0,0,0,COVA2-40
13934,0,0,0,C2329
13935,0,0,0,368.10.D.0125
13936,0,0,0,ADI-62780
13937,0,0,0,C2561
13938,0,0,0,Turner-07-1A12
13939,0,0,0,N-Ab-01
13940,0,0,0,C998
13941,0,0,1,LR7
13942,0,0,0,BD55-5939
13943,0,0,0,368.04.B.0047
13944,0,0,0,ADI-69969
13945,0,0,0,368.01a.A.0182
13946,0,0,0,2C04
13947,0,0,0,ADI-63199
13948,0,0,0,BD55-6252
13949,0,0,0,XG2v-070
13950,0,0,0,11C12
13951,0,0,0,BD55-6698
13952,0,0,0,368.02a.C.0115
13953,0,0,0,ADI-56753
13954,0,0,0,LP5
13955,0,0,1,LR2
13956,0,0,0,REGN10915
13957,0,0,0,DK1
13958,0,0,0,ADI-57846
13959,0,0,0,Zhou_282A2
13960,0,0,0,Hale_304
13961,0,0,0,Hale_200
13962,0,0,0,368.01a.A.0015
13963,0,0,0,368.01a.A.0154
13964,0,0,0,CAB-N86
13965,0,0,0,368.04.B.0007
13966,0,0,0,BD55-6481
13967,0,0,0,DK2
13968,0,0,0,368.10.D.0283
13969,0,0,0,F20
13970,0,0,0,C2531
13971,0,0,1,Nb12
13972,0,0,0,CQTS185
13973,0,0,0,VacBB-551
13974,0,0,1,Nb73
13975,0,0,0,BG1-25
13976,0,0,0,C1392
13977,0,0,0,BD55-6233
13978,0,0,0,368.10.D.0212
13979,0,0,0,ADI-62998
13980,0,0,0,BD55-1066
13981,0,0,0,ADI-62798
13982,0,0,0,ADI-57942
13983,0,0,0,368.04.B.0066
13984,0,0,0,AZ340
13985,0,0,0,C2652
13986,0,0,0,COV2-2296
13987,0,0,0,A8-1
13988,0,0,0,C2504
13989,0,0,0,368.07.C.0016
13990,0,0,0,368.01a.A.0020
13991,0,0,0,ADI-62924
13992,0,0,0,ADI-62966
13993,0,0,0,C693
13994,0,0,0,368.07.C.0026
13995,0,0,0,C2465
13996,0,0,0,368.04.B.0020
13997,0,0,0,368.07.C.0135
13998,0,0,0,BD55-6668
13999,0,0,0,036-23
14000,0,0,0,C1214
14001,0,0,0,C682
14002,0,0,0,368.22.A.0121
14003,0,0,0,WRAIR-2193
14004,0,0,0,368.01a.A.0137
14005,0,0,0,Goike-P4A3
14006,0,0,0,ADI-57968
14007,0,0,0,368.10.D.0078
14008,0,0,0,ab076
14009,0,0,0,CV23
14010,0,0,0,368.02a.C.0082
14011,0,0,0,ADI-56682
14012,0,0,0,368.20.B.0009
14013,0,0,1,Casasnovas-1.16
14014,0,0,0,H712459+L711728
14015,0,0,0,PDI-89
14016,0,0,0,CnC2t1p1_B4
14017,0,0,1,S1-50
14018,0,0,0,ADI-63346
14019,0,0,0,ADI-57898
14020,0,0,0,DK5
14021,0,0,0,368.20.B.0015
14022,0,0,0,368.10.D.0261
14023,0,0,0,REGN10930
14024,0,0,0,C1389
14025,0,0,0,368.10.D.0290
14026,0,0,0,C3042
14027,0,0,0,ADI-60720
14028,0,0,0,368.10.D.0129
14029,0,0,0,368.07.C.0078
14030,0,0,0,2D01
14031,0,0,0,ADI-63400
14032,0,0,1,Sb#59
14033,0,0,0,WCSL-106
14034,0,0,0,WCSL-64
14035,0,0,0,BD55-6561
14036,0,0,0,368.04.B.0059
14037,0,0,0,ADI-69877
14038,0,0,0,AZ250
14039,0,0,0,C818
14040,0,0,0,TRES219
14041,0,0,1,WNb-34
14042,0,0,0,COV2-2177
14043,0,0,0,CR3022-G11
14044,0,0,0,ADI-69987
14045,0,0,0,ADI-60753
14046,0,0,0,C884
14047,0,0,0,C895
14048,0,0,0,368.02a.C.0286
14049,0,0,0,ADI-63370
14050,0,0,0,COV2-2445
14051,0,0,0,368.22.A.0058
14052,0,0,0,Asarnow_5A6
14053,0,0,0,368.10.D.0062
14054,0,0,0,Jaiswal_scFv
14055,0,0,0,368.07.C.0068
14056,0,0,0,GAR4
14057,0,0,0,RBD-chAb-25
14058,0,0,0,ADI-57940
14059,0,0,0,368.02a.C.0249
14060,0,0,0,BD55-6276
14061,0,0,0,C544
14062,0,0,0,ADI-60566
14063,0,0,0,COV2-2299
14064,0,0,0,C2039
14065,0,0,0,YK-CoV-01
14066,0,0,0,ADI-63065
14067,0,0,0,368.02a.C.0421
14068,0,0,0,BD55-6509
14069,0,0,0,ADI-63253
14070,0,0,0,ADI-69652
14071,0,0,0,C1337
14072,0,0,0,C005
14073,0,0,0,ADI-62149
14074,0,0,1,WNb-26
14075,0,0,0,P008_056
14076,0,0,0,368.02a.C.0422
14077,0,0,0,BD55-6362
14078,0,0,0,Hale_221b
14079,0,0,0,ADI-70052
14080,0,0,0,ADI-60761
14081,0,0,0,C1397
14082,0,0,0,COV2-2527
14083,0,0,1,aRBD-7
14084,0,0,0,368.07.C.0133
14085,0,0,0,WCSL-16
14086,0,0,0,ADI-63362
14087,0,0,0,ADI-57837
14088,0,0,0,ADI-69677
14089,0,0,0,368.13.C.0113
14090,0,0,0,368.20.B.0029
14091,0,0,0,ADI-63303
14092,0,0,0,ADI-62907
14093,0,0,0,Turner-22-2A08
14094,0,0,0,PDI-68
14095,0,0,0,HB27
14096,0,0,0,C1274
14097,0,0,1,VHH_132a
14098,0,0,0,COVA2-22
14099,0,0,0,C2671
14100,0,0,0,368.22.A.0215
14101,0,0,0,368.01a.A.0035
14102,0,0,0,BD55-6297
14103,0,0,0,ADI-56810
14104,0,0,0,ADI-60533
14105,0,0,0,C2314
14106,0,0,0,368.02a.C.0319
14107,0,0,0,ADI-60537
14108,0,0,0,C660
14109,0,0,0,ADI-63139
14110,0,0,0,AZ221
14111,0,0,0,ADI-62828
14112,0,0,0,ADI-60681
14113,0,0,0,Hale_240
14114,0,0,0,BG1-10
14115,0,0,0,ADI-63289
14116,0,0,0,S2E6
14117,0,0,0,PDI-106
14118,0,0,0,368.22.A.0124
14119,0,0,0,368.10.D.0205
14120,0,0,0,368.02a.C.0070
14121,0,0,0,368.13.C.0013
14122,0,0,0,mAb-3H6
14123,0,0,0,368.02a.C.0362
14124,0,0,0,Shiakolas_5885-12
14125,0,0,0,C009
14126,0,0,0,H712495+K711745
14127,0,0,0,368.07.C.0154
14128,0,0,0,368.07.C.0183
14129,0,0,0,368.02a.C.0516
14130,0,0,0,P5-22
14131,0,0,0,mAb-3G2
14132,0,0,0,COV2-2002
14133,0,0,0,COV2-2909
14134,0,0,0,368.01a.A.0009
14135,0,0,0,ADI-62971
14136,0,0,0,368.07.C.0025
14137,0,0,0,C584
14138,0,0,0,368.22.A.0136
14139,0,0,0,002-S14D3
14140,0,0,0,Turner-07-2C08
14141,0,0,0,368.13.C.0022
14142,0,0,1,CN111647077A-VHH15
14143,0,0,0,368.07.C.0227
14144,0,0,0,BD56-056
14145,0,0,0,ADI-63321
14146,0,0,0,DK13
14147,0,0,0,CV48
14148,0,0,0,368.20.B.0114
14149,0,0,0,368.07.C.0044
14150,0,0,0,BD-906
14151,0,0,0,ADI-56772
14152,0,0,0,368.02a.C.0445
14153,0,0,0,BD55-6302
14154,0,0,0,C1023
14155,0,0,0,368.01a.A.0118
14156,0,0,0,ADI-57828
14157,0,0,0,Turner-07-2A08
14158,0,0,0,368.02a.C.0167
14159,0,0,0,ADI-62107
14160,0,0,0,C109
14161,0,0,0,ADI-62063
14162,0,0,0,BG7-5
14163,0,0,0,368.10.D.0338
14164,0,0,0,BG1-26
14165,0,0,0,368.22.A.0024
14166,0,0,1,Nb21
14167,0,0,0,ADI-62980
14168,0,0,0,Fischer_hRBD6
14169,0,0,0,368.07.C.0192
14170,0,0,0,XG037
14171,0,0,1,WNb-1
14172,0,0,0,BD55-5917
14173,0,0,0,368.10.D.0098
14174,0,0,0,368.01a.A.0034
14175,0,0,0,Ab_510H7
14176,0,0,0,368.10.D.0200
14177,0,0,0,ADI-62809
14178,0,0,0,CQT201B
14179,0,0,0,ADI-63167
14180,0,0,0,368.02a.C.0297
14181,0,0,1,SR34
14182,0,0,0,368.02a.C.0139
14183,0,0,0,368.10.D.0075
14184,0,0,0,368.02a.C.0482
14185,0,0,0,C2120
14186,0,0,0,368.13.C.0055
14187,0,0,0,C2014
14188,0,0,0,BD55-6540
14189,0,0,0,BD-628
14190,0,0,0,Schardt_1A1
14191,0,0,0,Fab-64
14192,0,0,0,C207
14193,0,0,0,ADI-61230
14194,0,0,0,C2013
14195,0,0,0,ADI-60756
14196,0,0,0,368.13.C.0076
14197,0,0,0,C3104
14198,0,0,0,ADI-62100
14199,0,0,0,COV2-2394
14200,0,0,0,368.10.D.0202
14201,0,0,0,C211
14202,0,0,0,BD55-6096
14203,0,0,0,ADI-57860
14204,0,0,0,STE73-6B10
14205,0,0,0,368.01a.A.0093
14206,0,0,0,BD55-6665
14207,0,0,0,ADI-63225
14208,0,0,0,368.07.C.0082
14209,0,0,0,ADI-57818
14210,0,0,0,BD55-6342
14211,0,0,0,Goike-8-3
14212,0,0,1,CN111647077A-VHH27
14213,0,0,0,368.02a.C.0092
14214,0,0,0,ADI-70224
14215,0,0,0,C10897P3S
14216,0,0,0,H712470+L711734
14217,0,0,0,NBP11
14218,0,0,0,BD55-6452
14219,0,0,0,C1196
14220,0,0,0,CAB-F52
14221,0,0,0,C636
14222,0,0,0,scfv-4B9
14223,0,0,0,368.07.C.0181
14224,0,0,0,368.01a.A.0098
14225,0,0,0,C2011
14226,0,0,1,Wu_Nb7
14227,0,0,0,368.10.D.0213
14228,0,0,0,H711899+L711281
14229,0,0,0,2M-7E9
14230,0,0,0,ADI-63231
14231,0,0,0,BD55-6648
14232,0,0,1,MR17_K56W
14233,0,0,0,368.02a.C.0026
14234,0,0,0,ADI-62094
14235,0,0,0,368.10.D.0146
14236,0,0,0,C641
14237,0,0,0,MD65
14238,0,0,0,MnC2t1p1_C5
14239,0,0,0,ADI-60798
14240,0,0,0,C2539
14241,0,0,0,ADI-69932
14242,0,0,0,368.02a.C.0276
14243,0,0,0,ADI-62057
14244,0,0,0,C2221
14245,0,0,0,H712562+L711796
14246,0,0,0,OC24
14247,0,0,0,368.01a.A.0038
